C601,C602,R001-0201,R001-0202,R001-0203,R001-0204,R001-0205,R001-0206,R001-0207,R001-0208
2024,P10,231229.96,NA,966612.55,NA,NA,766880.23,292302.34,493741.59
2024,P11,517512.51,NA,924894.75,NA,NA,563675.42,313155.11,492176.1
2024,P12,191279.19,NA,893099.59,NA,NA,543961.65,592715.42,219119.57
