C601,C602,C002,C305,C102,R014-0101
2021,1,P16003,P17,P01,1250
2021,2,P16003,P17,P01,1250
2021,3,P16003,P17,P01,1250
2021,4,P16003,P17,P01,1253
2021,5,P16003,P17,P01,1253
2021,6,P16003,P17,P01,1253
2021,7,P16003,P17,P01,1259
2021,8,P16003,P17,P01,1259
2021,9,P16003,P17,P01,1259
2021,10,P16003,P17,P01,1262
2021,11,P16003,P17,P01,1262
2021,12,P16003,P17,P01,1262
