C601,C602,R017-0301,R017-0302,R017-0303,R017-0304,R017-0305,R017-0306
2023,P10,NA,111,NA,NA,NA,NA
2023,P11,NA,160,NA,NA,NA,NA
2023,P12,NA,201,NA,NA,NA,NA
