C601,C003,R027-0401,R027-0402,R027-0403,R027-0404
2024,P160140001,NO,NO,SI,NO
2024,P160140016,NO,NO,SI,NO
2024,P160140060,NO,NO,SI,NO
2024,P060090025,NO,NO,SI,NO
2024,P160140073,NO,NO,SI,NO
2024,P160140066,NO,NO,SI,NO
2024,P160140071,NO,NO,SI,NO
2024,P110380001,NO,NO,SI,NO
2024,P110190001,NO,NO,SI,NO
2024,P110190068,NO,NO,SI,NO
2024,P110190069,NO,NO,SI,NO
2024,P110100001,NO,NO,SI,NO
