C601,C003,R027-0501,R027-0502,R027-0503,R027-0504,R027-0505,R027-0506
2024,P160140001,NA,NA,NA,NA,NA,NA
2024,P160140016,NA,NA,NA,NA,NA,NA
2024,P160140060,NA,NA,NA,NA,NA,NA
2024,P060090025,NA,NA,NA,NA,NA,NA
2024,P160140073,NA,NA,NA,NA,NA,NA
2024,P160140066,NA,NA,NA,NA,NA,NA
2024,P160140071,NA,NA,NA,NA,NA,NA
2024,P110380001,NA,NA,NA,NA,NA,NA
2024,P110190001,NA,NA,NA,NA,NA,NA
2024,P110190068,NA,NA,NA,NA,NA,NA
2024,P110190069,NA,NA,NA,NA,NA,NA
2024,P110100001,NA,NA,NA,NA,NA,NA
