C601,C602,R001-0601,R001-0602,R001-0603,R001-0604,R001-0605,R001-0606,R001-0607,R001-0608,R001-0609,R001-0610,R001-0611,R001-0612,R001-0613
2024,P07,5401106,NA,NA,NA,NA,5300607,NA,NA,NA,2531364,62,NA,NA
2024,P08,5451320,NA,NA,NA,NA,5345832,NA,NA,NA,2526179,54,NA,NA
2024,P09,5493867,NA,NA,NA,NA,5385892,NA,NA,NA,2525441,52,NA,NA
