C601,C602,C101,R002-0501
2022,P01,P108,81
2022,P02,P108,83
2022,P03,P108,93
2022,P04,P108,104
2022,P05,P108,109
2022,P06,P108,122
2022,P07,P108,136
2022,P08,P108,139
2022,P09,P108,145
2022,P10,P108,150
2022,P11,P108,164
2022,P12,P108,175
