C601,C602,R002-0301,R002-0302
2024,P01,9261.24,-21983.95
2024,P02,-72531.76,-103950.4
2024,P03,-16716.32,-48867.61
2024,P04,17677.33,-14516.76
2024,P05,-29667.48,-60533.77
2024,P06,19164.76,-12579.31
2024,P07,26030.15,-3939.37
2024,P08,8779.62,-20142.2
2024,P09,-34759.46,-63248.54
2024,P10,3633.3,-24855.78
2024,P11,32853.53,4653.16
2024,P12,154503.44,126342.87
