C601,C602,C101,R002-0501
2023,P01,P108,351
2023,P02,P108,313
2023,P03,P108,347
2023,P04,P108,330
2023,P05,P108,353
2023,P06,P108,356
2023,P07,P108,399
2023,P08,P108,362
2023,P09,P108,370
2023,P10,P108,390
2023,P11,P108,378
2023,P12,P108,386
