C601,C602,R002-0301,R002-0302
2023,P01,15617,10931
2023,P02,9611,6727
2023,P03,-2455,-3274
2023,P04,8141,6512
2023,P05,14661,10262
2023,P06,-11615,-15487
2023,P07,3207,2565
2023,P08,-16920,-22561
2023,P09,12541,10032
2023,P10,-10680,-13353
2023,P11,1000,700
2023,P12,-22811,-30415
