C601,C602,C101,R002-0501
2023,P01,P114,NA
2023,P02,P114,NA
2023,P03,P114,NA
2023,P04,P114,NA
2023,P05,P114,NA
2023,P06,P114,NA
2023,P07,P114,NA
2023,P08,P114,NA
2023,P09,P114,40
2023,P10,P114,25
2023,P11,P114,25
2023,P12,P114,15
