C601,C602,R001-0701,R001-0702,R001-0703,R001-0704,R001-0705,R001-0706,R001-0707,R001-0708,R001-0709,R001-0710,R001-0711,R001-0712
2024,P10,129000.0,NA,0.0,129000.0,NA,NA,4184.2,NA,NA,NA,NA,NA
2024,P11,149000.0,NA,0.0,149000.0,NA,NA,4184.2,NA,NA,NA,NA,NA
2024,P12,159322.6,NA,0.0,159322.6,NA,NA,4184.2,NA,NA,NA,NA,NA
