C601,C602,R017-0301,R017-0302,R017-0303,R017-0304,R017-0305,R017-0306
2024,P07,NA,229,NA,NA,NA,NA
2024,P08,NA,241,NA,NA,NA,NA
2024,P09,NA,253,NA,NA,NA,NA
