C601,C602,R001-0601,R001-0602,R001-0603,R001-0604,R001-0605,R001-0606,R001-0607,R001-0608,R001-0609,R001-0610,R001-0611,R001-0612,R001-0613
2024,P010,N/A,N/A,4095,N/A,N/A,203382,N/A,9463,N/A,N/A,N/A,N/A,N/A
2024,P011,N/A,N/A,3773,N/A,N/A,197940,N/A,8159,N/A,N/A,N/A,N/A,N/A
2024,P012,N/A,N/A,3212,N/A,N/A,194800,N/A,7064,N/A,N/A,N/A,N/A,N/A
