C601,C003,R027-0501,R027-0502,R027-0503,R027-0504,R027-0505,R027-0506
2024,P141050001,NA,NA,NA,NA,NA,NA
2024,P160080001,NA,NA,NA,NA,NA,NA
2024,P160080139,NA,NA,NA,NA,NA,NA
