C601,C003,R027-0301,R027-0302,R027-0303,R027-0304,R027-0305,R027-0306
2024,P141050001,NA,NA,NA,NA,NA,1500
2024,P160080001,NA,NA,NA,NA,NA,NA
2024,P160080139,NA,NA,NA,NA,NA,NA
