C601,C602,R024-0401,R024-0402,R024-0403,R024-0404
2024,P10,CINE LATINO INC,Cinelatino,Si,No
2024,P10,ATRESMEDIA CORPORACION DE MEDIOS DE COMUNICACIÓN SA,Antena 3,Si,No
2024,P10,AMX CONTENIDO SA DE CV,Claro Sports,Si,No
2024,P11,CINE LATINO INC,Cinelatino,Si,No
2024,P11,ATRESMEDIA CORPORACION DE MEDIOS DE COMUNICACIÓN SA,Antena 3,Si,No
2024,P11,AMX CONTENIDO SA DE CV,Claro Sports,Si,No
2024,P12,CINE LATINO INC,Cinelatino,Si,No
2024,P12,ATRESMEDIA CORPORACION DE MEDIOS DE COMUNICACIÓN SA,Antena 3,Si,No
2024,P12,AMX CONTENIDO SA DE CV,Claro Sports,Si,No
