C601,C602,R024-0101,R024-0102,R024-0103,R024-0104,R024-0105,R024-0106,R024-0107,R024-0108
2024,P10,11740008.71,NA,NA,NA,NA,NA,NA,NA
2024,P11,11965031.8,NA,NA,NA,NA,NA,NA,NA
2024,P12,11476598.21,NA,NA,NA,NA,NA,NA,NA
