C601,C602,R002-0301,R002-0302
2024,P01, $-   ," $20,616.00 "
2024,P02, $-   ," $21,354.00 "
2024,P03, $-   ," $25,816.00 "
2024,P04, $-   ," $32,670.00 "
2024,P05, $-   ," $27,225.00 "
2024,P06, $-   ," $15,356.00 "
2024,P07, $-   ," $54,743.00 "
2024,P08, $-   ," $44,104.00 "
2024,P09, $-   ," $3,442.00 "
2024,P10, $-   ,"-$1,649.00 "
2024,P11, $-   ," $57,299.00 "
2024,P12, $-   ,"-$48,611.00 "
