C601,C602,C101,C102,C103,R004-0101
2024,P10,P101,P02,P02,16466
2024,P10,P108,P02,P02,21485
2024,P10,P201,P02,P02,90
2024,P10,XXX,P02,P02,1175
2024,P10,ZZZ,P02,P02,52278
2024,P11,P101,P02,P02,16316
2024,P11,P108,P02,P02,21605
2024,P11,P201,P02,P02,83
2024,P11,XXX,P02,P02,1179
2024,P11,ZZZ,P02,P02,52335
2024,P12,P101,P02,P02,16043
2024,P12,P108,P02,P02,21682
2024,P12,P201,P02,P02,90
2024,P12,XXX,P02,P02,1183
2024,P12,ZZZ,P02,P02,52632
