C601,C003,R027-0501,R027-0502,R027-0503,R027-0504,R027-0505,R027-0506
2024,P020010364,NO,NO,SI,SI,SI,SI
2024,P020010370,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,SI,SI,SI,SI
2024,ZZZ,NO,NO,SI,SI,NO,NO
2024,ZZZ,NO,NO,SI,SI,SI,SI
2024,P020010374,NO,NO,SI,SI,SI,SI
2024,P020010377,NO,NO,NO,NO,NO,NO
2024,P020010382,NO,NO,NO,NO,NO,NO
2024,P020010385,NO,NO,NO,NO,SI,SI
2024,P020010386,NO,NO,NO,NO,NO,NO
2024,P020010387,NO,NO,NO,NO,NO,NO
2024,P020010391,NO,NO,NO,NO,NO,NO
2024,P020010393,NO,NO,NO,NO,NO,NO
2024,P020010398,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020010428,NO,NO,SI,SI,SI,SI
2024,P020010429,NO,NO,NO,NO,NO,NO
2024,P020010432,NO,NO,SI,SI,SI,SI
2024,P020010434,NO,NO,NO,NO,NO,NO
2024,P020010436,NO,NO,NO,NO,NO,NO
2024,P020010448,NO,NO,NO,NO,NO,NO
2024,P020010457,NO,NO,NO,NO,NO,NO
2024,P020010459,SI,SI,SI,SI,SI,SI
2024,P020010462,NO,NO,NO,NO,NO,NO
2024,P020010463,NO,NO,SI,SI,NO,NO
2024,P020010466,NO,NO,SI,SI,NO,NO
2024,P020010470,NO,NO,NO,NO,NO,NO
2024,P020010478,NO,NO,SI,SI,SI,SI
2024,P020010479,NO,NO,SI,SI,NO,NO
2024,P020010480,NO,NO,NO,NO,NO,NO
2024,P020010481,NO,NO,NO,NO,NO,NO
2024,P020010486,NO,NO,SI,SI,SI,SI
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020010491,NO,NO,NO,NO,NO,NO
2024,P020010505,NO,NO,SI,SI,SI,SI
2024,P020010507,NO,NO,NO,NO,NO,NO
2024,P020010509,NO,NO,NO,NO,NO,NO
2024,P020010510,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020010513,NO,NO,NO,NO,NO,NO
2024,P020010515,NO,NO,NO,NO,NO,NO
2024,P020010516,NO,NO,NO,NO,NO,NO
2024,P020010517,NO,NO,NO,NO,NO,NO
2024,P020010520,NO,NO,NO,NO,NO,NO
2024,P020010523,SI,SI,SI,SI,SI,SI
2024,P020010525,NO,NO,NO,NO,NO,NO
2024,P020010526,SI,SI,NO,NO,NO,NO
2024,P020010534,NO,NO,SI,SI,SI,SI
2024,P020010535,NO,NO,NO,NO,NO,NO
2024,P020010542,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,SI,SI,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020010549,NO,NO,SI,SI,SI,SI
2024,P020010551,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020010564,NO,NO,SI,SI,NO,NO
2024,P020010565,NO,NO,NO,NO,NO,NO
2024,P020010568,NO,NO,SI,SI,SI,SI
2024,P020010576,NO,NO,NO,NO,NO,NO
2024,P020010580,NO,NO,NO,NO,NO,NO
2024,P020010583,NO,NO,NO,NO,NO,NO
2024,P020010585,NO,NO,SI,SI,SI,SI
2024,P020010586,NO,NO,NO,NO,NO,NO
2024,P020010600,NO,NO,SI,SI,SI,SI
2024,P020010601,NO,NO,NO,NO,NO,NO
2024,P020010604,NO,NO,SI,SI,SI,SI
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020010616,SI,SI,SI,SI,SI,SI
2024,P020010617,NO,NO,SI,SI,SI,SI
2024,P020010621,NO,NO,NO,NO,NO,NO
2024,P020010623,NO,NO,NO,NO,NO,NO
2024,P020010624,NO,NO,NO,NO,NO,NO
2024,P020010626,NO,NO,NO,NO,NO,NO
2024,P020010630,SI,SI,NO,NO,NO,NO
2024,P020010631,NO,NO,NO,NO,NO,NO
2024,P020010633,NO,NO,NO,NO,NO,NO
2024,P020010645,NO,NO,SI,SI,NO,NO
2024,P020010646,NO,NO,NO,NO,NO,NO
2024,P020010648,NO,NO,NO,NO,NO,NO
2024,P020010649,NO,NO,NO,NO,NO,NO
2024,P020010657,NO,NO,NO,NO,NO,NO
2024,P020010664,NO,NO,NO,NO,NO,NO
2024,P020010677,NO,NO,SI,SI,SI,SI
2024,P020010678,SI,SI,SI,SI,SI,SI
2024,P020010679,NO,NO,NO,NO,NO,NO
2024,P020010683,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020010691,NO,NO,NO,NO,NO,NO
2024,P020010692,NO,NO,SI,SI,SI,SI
2024,P020010694,NO,NO,NO,NO,NO,NO
2024,P020010697,NO,NO,NO,NO,NO,NO
2024,P020010700,NO,NO,NO,NO,NO,NO
2024,P020010701,NO,NO,NO,NO,NO,NO
2024,P020010704,NO,NO,NO,NO,NO,NO
2024,P020010718,NO,NO,SI,SI,NO,NO
2024,P020010724,SI,SI,SI,SI,SI,SI
2024,P020010727,NO,NO,NO,NO,NO,NO
2024,P020010729,NO,NO,SI,SI,SI,SI
2024,P020010730,NO,NO,SI,SI,SI,SI
2024,P020010731,SI,SI,SI,SI,SI,SI
2024,P020010732,NO,NO,SI,SI,SI,SI
2024,P020010736,NO,NO,SI,SI,SI,SI
2024,P020010743,NO,NO,SI,SI,SI,SI
2024,P020010750,NO,NO,NO,NO,NO,NO
2024,P020010753,NO,NO,NO,NO,NO,NO
2024,P020010758,NO,NO,SI,SI,NO,NO
2024,P020010759,NO,NO,NO,NO,NO,NO
2024,P020010763,NO,NO,NO,NO,NO,NO
2024,P020010769,NO,NO,NO,NO,NO,NO
2024,P020010772,NO,NO,SI,SI,SI,SI
2024,P020010778,NO,NO,NO,NO,NO,NO
2024,P020010779,NO,NO,NO,NO,NO,NO
2024,P020010795,NO,NO,NO,NO,NO,NO
2024,P020010798,NO,NO,SI,SI,SI,SI
2024,P020010803,NO,NO,NO,NO,NO,NO
2024,P020010806,NO,NO,NO,NO,NO,NO
2024,P020010810,NO,NO,NO,NO,NO,NO
2024,P020010813,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,SI,SI,NO,NO
2024,P020010816,NO,NO,NO,NO,NO,NO
2024,P020010818,NO,NO,NO,NO,NO,NO
2024,P020010824,NO,NO,NO,NO,NO,NO
2024,P020010825,NO,NO,NO,NO,NO,NO
2024,P020010831,NO,NO,NO,NO,NO,NO
2024,P020010832,NO,NO,NO,NO,NO,NO
2024,P020010836,NO,NO,SI,SI,SI,SI
2024,P020010838,NO,NO,NO,NO,NO,NO
2024,P020010840,NO,NO,NO,NO,NO,NO
2024,P020010844,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020010852,NO,NO,SI,SI,SI,SI
2024,P020010853,NO,NO,SI,SI,SI,SI
2024,P020010854,NO,NO,SI,SI,SI,SI
2024,P020010855,NO,NO,SI,SI,SI,SI
2024,P020010858,NO,NO,SI,SI,SI,SI
2024,P020010861,NO,NO,SI,SI,SI,SI
2024,P020010862,NO,NO,SI,SI,NO,NO
2024,P020010874,NO,NO,NO,NO,NO,NO
2024,P020010878,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020010895,NO,NO,SI,SI,SI,SI
2024,P020010905,NO,NO,NO,NO,NO,NO
2024,P020010909,SI,SI,SI,SI,SI,SI
2024,P020010912,NO,NO,NO,NO,NO,NO
2024,P020010919,NO,NO,NO,NO,NO,NO
2024,P020010930,NO,NO,SI,SI,SI,SI
2024,P020010931,NO,NO,NO,NO,NO,NO
2024,P020010935,SI,SI,NO,NO,NO,NO
2024,P020010938,SI,SI,SI,SI,SI,SI
2024,P020010942,SI,SI,SI,SI,SI,SI
2024,P020010947,NO,NO,NO,NO,NO,NO
2024,P020010951,NO,NO,NO,NO,NO,NO
2024,P020010952,NO,NO,NO,NO,NO,NO
2024,P020010958,NO,NO,SI,SI,SI,SI
2024,P020010978,NO,NO,NO,NO,NO,NO
2024,P020010981,NO,NO,NO,NO,NO,NO
2024,P020010984,NO,NO,NO,NO,NO,NO
2024,P020010990,NO,NO,SI,SI,SI,SI
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020010996,NO,NO,SI,SI,NO,NO
2024,P020011010,NO,NO,SI,SI,NO,NO
2024,P020011012,SI,SI,SI,SI,SI,SI
2024,P020011014,SI,SI,SI,SI,SI,SI
2024,P020011015,NO,NO,NO,NO,NO,NO
2024,P020011018,NO,NO,NO,NO,NO,NO
2024,P020011022,NO,NO,SI,SI,SI,SI
2024,P020011023,SI,SI,NO,NO,NO,NO
2024,P020011025,NO,NO,SI,SI,SI,SI
2024,P020011026,SI,SI,SI,SI,SI,SI
2024,P020011028,NO,NO,SI,SI,SI,SI
2024,P020011031,SI,SI,NO,NO,NO,NO
2024,P020011039,NO,NO,SI,SI,SI,SI
2024,P020011040,SI,SI,SI,SI,SI,SI
2024,P020011041,SI,SI,SI,SI,SI,SI
2024,P020011044,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,SI,SI,SI,SI
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020011049,NO,NO,SI,SI,SI,SI
2024,P020011050,NO,NO,SI,SI,SI,SI
2024,P020011056,NO,NO,SI,SI,SI,SI
2024,P020011064,NO,NO,SI,SI,SI,SI
2024,P020011065,NO,NO,SI,SI,SI,SI
2024,P020011066,NO,NO,NO,NO,NO,NO
2024,P020011069,NO,NO,SI,SI,SI,SI
2024,P020011071,NO,NO,SI,SI,NO,NO
2024,P020011076,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020011084,NO,NO,SI,SI,SI,SI
2024,P020011086,SI,SI,SI,SI,SI,SI
2024,P020011089,NO,NO,SI,SI,SI,SI
2024,P020011092,NO,NO,NO,NO,NO,NO
2024,P020011093,NO,NO,NO,NO,NO,NO
2024,P020011094,NO,NO,SI,SI,SI,SI
2024,P020011095,NO,NO,NO,NO,NO,NO
2024,P020011096,NO,NO,NO,NO,NO,NO
2024,P020011097,NO,NO,NO,NO,NO,NO
2024,P020011101,NO,NO,SI,SI,SI,SI
2024,P020011103,NO,NO,SI,SI,SI,SI
2024,P020011106,SI,SI,SI,SI,SI,SI
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020011112,NO,NO,NO,NO,NO,NO
2024,P020011115,NO,NO,SI,SI,SI,SI
2024,P020011116,NO,NO,NO,NO,NO,NO
2024,P020011119,NO,NO,NO,NO,NO,NO
2024,P020011121,NO,NO,NO,NO,NO,NO
2024,P020011123,NO,NO,NO,NO,NO,NO
2024,P020011124,NO,NO,NO,NO,NO,NO
2024,P020011126,NO,NO,SI,SI,NO,NO
2024,P020011128,NO,NO,NO,NO,NO,NO
2024,P020011131,NO,NO,SI,SI,NO,NO
2024,P020011133,NO,NO,SI,SI,SI,SI
2024,P020011134,NO,NO,NO,NO,NO,NO
2024,P020011136,NO,NO,NO,NO,NO,NO
2024,P020011137,NO,NO,NO,NO,NO,NO
2024,P020011142,NO,NO,NO,NO,NO,NO
2024,P020011145,NO,NO,NO,NO,NO,NO
2024,P020011146,SI,SI,NO,NO,NO,NO
2024,P020011148,SI,SI,SI,SI,SI,SI
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020011152,NO,NO,SI,SI,SI,SI
2024,P020011160,NO,NO,SI,SI,SI,SI
2024,P020011162,NO,NO,SI,SI,SI,SI
2024,ZZZ,NO,NO,SI,SI,SI,SI
2024,ZZZ,NO,NO,SI,SI,SI,SI
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020011168,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,SI,SI,SI,SI
2024,P020011170,SI,SI,SI,SI,SI,SI
2024,P020011174,NO,NO,NO,NO,NO,NO
2024,P020011179,NO,NO,SI,SI,SI,SI
2024,P020011180,NO,NO,SI,SI,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020011185,NO,NO,NO,NO,NO,NO
2024,P020011186,NO,NO,NO,NO,NO,NO
2024,P020011189,NO,NO,NO,NO,NO,NO
2024,P020011190,NO,NO,NO,NO,NO,NO
2024,P020011191,NO,NO,NO,NO,NO,NO
2024,P020011194,NO,NO,NO,NO,NO,NO
2024,P020011196,NO,NO,NO,NO,NO,NO
2024,P020011197,NO,NO,NO,NO,NO,NO
2024,P020011201,SI,SI,SI,SI,SI,SI
2024,P020011202,NO,NO,SI,SI,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020011204,NO,NO,NO,NO,NO,NO
2024,P020011209,NO,NO,NO,NO,NO,NO
2024,P020011211,NO,NO,NO,NO,NO,NO
2024,P020011212,NO,NO,SI,SI,SI,SI
2024,P020011217,NO,NO,SI,SI,SI,SI
2024,P020011218,NO,NO,NO,NO,NO,NO
2024,P020011221,NO,NO,NO,NO,NO,NO
2024,P020011222,NO,NO,NO,NO,NO,NO
2024,P020011227,NO,NO,NO,NO,NO,NO
2024,P020011228,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020011231,NO,NO,NO,NO,NO,NO
2024,P020011233,NO,NO,NO,NO,NO,NO
2024,P020011235,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020011243,NO,NO,SI,SI,SI,SI
2024,P020011251,NO,NO,SI,SI,SI,SI
2024,P020011266,NO,NO,NO,NO,NO,NO
2024,P020011267,NO,NO,SI,SI,SI,SI
2024,P020011269,NO,NO,NO,NO,NO,NO
2024,P020011272,NO,NO,SI,SI,SI,SI
2024,P020011275,NO,NO,NO,NO,NO,NO
2024,P020011276,NO,NO,NO,NO,NO,NO
2024,P020011278,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020011284,NO,NO,NO,NO,NO,NO
2024,P020011287,NO,NO,SI,SI,NO,NO
2024,P020011289,SI,SI,NO,NO,NO,NO
2024,P020011297,NO,NO,SI,SI,SI,SI
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020011299,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020011309,NO,NO,SI,SI,NO,NO
2024,P020011312,NO,NO,NO,NO,NO,NO
2024,P020011317,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020011322,NO,NO,SI,SI,NO,NO
2024,P020011324,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020011327,NO,NO,SI,SI,NO,NO
2024,P020011328,NO,NO,NO,NO,NO,NO
2024,P020011331,NO,NO,NO,NO,NO,NO
2024,P020011332,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020011336,NO,NO,NO,NO,NO,NO
2024,P020011337,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,SI,SI,SI,SI
2024,P020011346,NO,NO,SI,SI,NO,NO
2024,P020011347,NO,NO,NO,NO,NO,NO
2024,P020011348,NO,NO,SI,SI,NO,NO
2024,P020011355,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020011358,NO,NO,NO,NO,NO,NO
2024,P020011362,NO,NO,SI,SI,SI,SI
2024,P020011364,SI,SI,SI,SI,SI,SI
2024,P020011368,NO,NO,SI,SI,NO,NO
2024,P020011369,SI,SI,SI,SI,SI,SI
2024,ZZZ,NO,NO,SI,SI,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020011376,NO,NO,SI,SI,SI,SI
2024,P020011377,NO,NO,NO,NO,NO,NO
2024,P020011384,NO,NO,SI,SI,NO,NO
2024,P020011386,NO,NO,NO,NO,NO,NO
2024,P020011394,NO,NO,NO,NO,NO,NO
2024,P020011402,NO,NO,NO,NO,NO,NO
2024,P020011404,NO,NO,SI,SI,SI,SI
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020011410,NO,NO,NO,NO,NO,NO
2024,P020011414,SI,SI,SI,SI,SI,SI
2024,P020011419,NO,NO,NO,NO,NO,NO
2024,P020011420,NO,NO,SI,SI,SI,SI
2024,P020011422,NO,NO,NO,NO,NO,NO
2024,P020011425,NO,NO,SI,SI,SI,SI
2024,P020011430,NO,NO,NO,NO,NO,NO
2024,P020011432,NO,NO,NO,NO,NO,NO
2024,P020011436,NO,NO,NO,NO,NO,NO
2024,P020011438,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020011441,NO,NO,NO,NO,NO,NO
2024,P020011443,NO,NO,SI,SI,NO,NO
2024,P020011444,NO,NO,SI,SI,SI,SI
2024,P020011446,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020011448,NO,NO,NO,NO,NO,NO
2024,P020011454,NO,NO,NO,NO,NO,NO
2024,P020011460,NO,NO,SI,SI,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020011471,NO,NO,SI,SI,SI,SI
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020011479,NO,NO,NO,NO,NO,NO
2024,P020011484,NO,NO,NO,NO,NO,NO
2024,P020011487,NO,NO,NO,NO,NO,NO
2024,P020011489,NO,NO,SI,SI,NO,NO
2024,P020011490,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,SI,SI,SI,SI
2024,P020011501,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020011520,SI,SI,NO,NO,NO,NO
2024,P020011521,NO,NO,SI,SI,SI,SI
2024,P020011530,NO,NO,NO,NO,NO,NO
2024,P020011531,NO,NO,NO,NO,NO,NO
2024,P020011534,NO,NO,SI,SI,SI,SI
2024,P020011536,NO,NO,NO,NO,NO,NO
2024,P020011537,NO,NO,SI,SI,SI,SI
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020011544,NO,NO,NO,NO,NO,NO
2024,P020011555,NO,NO,SI,SI,NO,NO
2024,P020011557,NO,NO,SI,SI,SI,SI
2024,P020011567,NO,NO,NO,NO,NO,NO
2024,P020011573,NO,NO,NO,NO,NO,NO
2024,P020011574,NO,NO,SI,SI,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020011580,NO,NO,NO,NO,NO,NO
2024,P020011584,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,SI,SI,SI,SI
2024,P020011589,NO,NO,NO,NO,NO,NO
2024,P020011590,NO,NO,SI,SI,NO,NO
2024,P020011591,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020011629,NO,NO,SI,SI,NO,NO
2024,P020011634,NO,NO,NO,NO,NO,NO
2024,P020011637,NO,NO,NO,NO,NO,NO
2024,P020011639,NO,NO,NO,NO,NO,NO
2024,P020011653,SI,SI,NO,NO,NO,NO
2024,P020011654,NO,NO,NO,NO,NO,NO
2024,P020011655,NO,NO,NO,NO,NO,NO
2024,P020011661,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020011666,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,SI,SI,SI,SI
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020011671,NO,NO,NO,NO,NO,NO
2024,P020011682,SI,SI,NO,NO,NO,NO
2024,P020011685,SI,SI,SI,SI,SI,SI
2024,P020011687,NO,NO,SI,SI,SI,SI
2024,P020011700,NO,NO,NO,NO,NO,NO
2024,P020011701,NO,NO,NO,NO,NO,NO
2024,P020011702,NO,NO,NO,NO,NO,NO
2024,P020011707,NO,NO,SI,SI,NO,NO
2024,P020011708,NO,NO,SI,SI,SI,SI
2024,P020011710,NO,NO,SI,SI,NO,NO
2024,P020011715,NO,NO,NO,NO,NO,NO
2024,P020011717,NO,NO,NO,NO,NO,NO
2024,P020011718,NO,NO,SI,SI,SI,SI
2024,P020011720,NO,NO,NO,NO,NO,NO
2024,P020011728,NO,NO,SI,SI,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020011733,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020011737,NO,NO,NO,NO,NO,NO
2024,P020011738,NO,NO,SI,SI,SI,SI
2024,P020011740,NO,NO,SI,SI,SI,SI
2024,P020011744,NO,NO,NO,NO,NO,NO
2024,P020011749,NO,NO,NO,NO,NO,NO
2024,P020011750,NO,NO,NO,NO,NO,NO
2024,P020011752,NO,NO,NO,NO,NO,NO
2024,P020011756,NO,NO,NO,NO,NO,NO
2024,P020011762,NO,NO,SI,SI,SI,SI
2024,P020011775,NO,NO,NO,NO,NO,NO
2024,P020011778,NO,NO,NO,NO,NO,NO
2024,P020011782,NO,NO,NO,NO,NO,NO
2024,P020011789,NO,NO,NO,NO,NO,NO
2024,P020011797,NO,NO,NO,NO,NO,NO
2024,P020011799,NO,NO,SI,SI,SI,SI
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020011811,NO,NO,NO,NO,NO,NO
2024,P020011812,NO,NO,SI,SI,SI,SI
2024,P020011814,NO,NO,NO,NO,NO,NO
2024,P020011819,NO,NO,NO,NO,NO,NO
2024,P020011820,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P020011843,NO,NO,SI,SI,SI,SI
2024,ZZZ,NO,NO,NO,NO,NO,NO
