C601,C003,R027-0201,R027-0202,R027-0203,R027-0204,R027-0205
2024,P240530001,NA,SI,NA,NA,NA 
2024,P240180004,NA,SI,NA,NA,NA 
2024,P240530031,NA,SI,NA,NA,NA 
2024,P240530041,NA,SI,NA,NA,NA 
2024,P240570001,NA,SI,NA,NA,NA 
2024,P240540001,NA,SI,NA,NA,NA 
