C601,C602,R001-0101,R001-0102,R001-0103,R001-0104,R001-0105,R001-0106,R001-0107,R001-0108,R001-0109
2024,P07,NA,NA,NA,2968283.87,NA,NA,31026338.43,NA,NA
2024,P08,NA,NA,NA,11139350.15,NA,NA,12987339.06,NA,NA
2024,P09,NA,NA,NA,4588531.91,NA,NA,18434654.84,NA,NA
