C601,C602,R001-0201,R001-0202,R001-0203,R001-0204,R001-0205,R001-0206,R001-0207,R001-0208
2024,P07,NA,NA,10032061.63,NA,NA,698149.71,NA,53650072.19
2024,P08,NA,NA,14248541.25,NA,NA,1256676.7,NA,4553477.29
2024,P09,NA,NA,12029508.85,NA,NA,1210220.23,NA,5107121.79
