C601,C602,R002-0301,R002-0302
2024,P01,-17826.67,-17826.67
2024,P02,-1018.291,-1018.291
2024,P03,-3573.55,-3573.55
2024,P04,-8620.338,-8620.338
2024,P05,-205.907,-205.907
2024,P06,5492.794,5492.794
2024,P07,-13043.727,-13043.727
2024,P08,-3091.828,-3091.828
2024,P09,1755.91,1755.91
2024,P10,-8619.11,-8619.11
2024,P11,-1112.016,-1112.016
2024,P12,-834.885,-834.885
