C601,C602,R002-0301,R002-0302
2024,P01,56304,-74679
2024,P02,128701,-2898
2024,P03,152774,17154
2024,P04,298682,159336
2024,P05,112586,-26416
2024,P06,315792,174428
2024,P07,294026,156311
2024,P08,90239,-50272
2024,P09,417202,280519
2024,P10,133240,-5772
2024,P11,120176,-26073
2024,P12,-17315,-167991
