C601,C602,C101,R002-0501
2024,P01,P108,36
2024,P02,P108,34
2024,P03,P108,35
2024,P04,P108,33
2024,P05,P108,34
2024,P06,P108,31
2024,P07,P108,33
2024,P08,P108,35
2024,P09,P108,35
2024,P10,P108,36
2024,P11,P108,37
2024,P12,P108,37
2024,P01,P114,88
2024,P02,P114,89
2024,P03,P114,87
2024,P04,P114,87
2024,P05,P114,88
2024,P06,P114,89
2024,P07,P114,90
2024,P08,P114,91
2024,P09,P114,88
2024,P10,P114,88
2024,P11,P114,89
2024,P12,P114,86
