C601,C602,R002-0301,R002-0302
2024,P01,"15,030","13,497"
2024,P02,"14,940","13,417"
2024,P03,"15,209","13,658"
2024,P04,"14,994","13,465"
2024,P05,"15,710","14,108"
2024,P06,"15,030","13,497"
2024,P07,"15,083","13,545"
2024,P08,"15,620","14,027"
2024,P09,"14,851","13,336"
2024,P10,"13,598","12,212"
2024,P11,"14,189","12,742"
2024,P12,"14,672","13,176"
,,,
,,,
