C601,C602,C101,R002-0501
2024,P01,P114,1095
2024,P02,P114,1089
2024,P03,P114,1026
2024,P04,P114,1012
2024,P05,P114,985
2024,P06,P114,972
2024,P07,P114,955
2024,P08,P114,935
2024,P09,P114,948
2024,P10,P114,906
2024,P11,P114,879
2024,P12,P114,846
