C601,C602,R002-0301,R002-0302
2024,P01,8312.63,6982.61
2024,P02,8353.03,7016.55
2024,P03,8332.83,6999.58
2024,P04,8423.73,7075.94
2024,P05,8474.24,7118.36
2024,P06,8423.73,7075.94
2024,P07,8383.33,7042
2024,P08,8413.63,7067.45
2024,P09,8433.83,7084.42
2024,P10,8443.93,7092.9
2024,P11,8464.14,7109.87
2024,P12,8544.94,7177.75
