C601,C602,R002-0301,R002-0302
2024,P01,-3773.76,-3773.76
2024,P02,-4813.61,-4813.61
2024,P03,-2655.23,-2655.23
2024,P04,-3834.9,-3834.9
2024,P05,-4306.64,-4306.64
2024,P06,-4925.09,-4925.09
2024,P07,-43635.03,-43635.03
2024,P08,-4167.2,-4167.2
2024,P09,-4240.06,-4240.06
2024,P10,-73931.12,-73931.12
2024,P11,-3722.77,-3722.77
2024,P12,-3515.33,-3515.33
