C601,C003,R027-0401,R027-0402,R027-0403,R027-0404
2024,P010010353,No,No,Si,No
2024,P010010355,No,No,Si,No
2024,P010010357,No,No,Si,No
2024,P010010358,No,No,Si,No
2024,P010010362,No,No,Si,No
2024,P010010363,No,No,Si,No
2024,P010010366,No,No,Si,No
2024,P010010367,No,No,Si,No
2024,P010010370,No,No,Si,No
2024,P010010379,No,No,Si,No
2024,P010010387,No,No,Si,No
2024,P010010388,No,No,Si,No
2024,P010010389,No,No,Si,No
2024,P010010401,No,No,Si,No
2024,P010010405,No,No,Si,No
2024,P010010406,No,No,Si,No
2024,P010010407,No,No,Si,No
2024,P010010408,No,No,Si,No
2024,P010010410,No,No,Si,No
2024,P010010411,No,No,Si,No
2024,P010010421,No,No,Si,No
2024,P010010422,No,No,Si,No
2024,P010010426,No,No,Si,No
2024,P010010429,No,No,Si,No
2024,P010010432,No,No,Si,No
2024,P010010437,No,No,Si,No
2024,P010010440,No,No,Si,No
2024,P010010444,No,No,Si,No
2024,P010010456,No,No,Si,No
2024,P010010461,No,No,Si,No
2024,P010010466,No,No,Si,No
2024,P010010476,No,No,Si,No
2024,P010010479,No,No,Si,No
2024,P010010492,No,No,Si,No
2024,P010010497,No,No,Si,No
2024,P010010506,No,No,Si,No
2024,P010010509,No,No,Si,No
2024,P010010513,No,No,Si,No
2024,P010010514,No,No,Si,No
2024,P010010519,No,No,Si,No
2024,P010010526,No,No,Si,No
2024,P010010531,No,No,Si,No
2024,P010010540,No,No,Si,No
2024,P010010541,No,No,Si,No
2024,P010010543,No,No,Si,No
2024,P010010547,No,No,Si,No
2024,P010010548,No,No,Si,No
2024,P010010555,No,No,Si,No
2024,P010010558,No,No,Si,No
2024,P010010569,No,No,Si,No
2024,P010010572,No,No,Si,No
2024,P010010575,No,No,Si,No
2024,P010010576,No,No,Si,No
2024,P010010582,No,No,Si,No
2024,P010010583,No,No,Si,No
2024,P010010584,No,No,Si,No
2024,P010010587,No,No,Si,No
2024,P010010590,No,No,Si,No
2024,P010010593,No,No,Si,No
2024,P010010597,No,No,Si,No
2024,P010010602,No,No,Si,No
2024,P010010605,No,No,Si,No
2024,P010010607,No,No,Si,No
2024,P010010609,No,No,Si,No
2024,P010010610,No,No,Si,No
2024,P010010617,No,No,Si,No
2024,P010010620,No,No,Si,No
2024,P010010621,No,No,Si,No
2024,P010010631,No,No,Si,No
2024,P010010632,No,No,Si,No
2024,P010010636,No,No,Si,No
2024,P010010637,No,No,Si,No
2024,P010010638,No,No,Si,No
2024,P010010639,No,No,Si,No
2024,P010010640,No,No,Si,No
2024,P010010648,No,No,Si,No
2024,P010010651,No,No,Si,No
2024,P010010652,No,No,Si,No
2024,P010010656,No,No,Si,No
2024,P010010657,No,No,Si,No
2024,P010010658,No,No,Si,No
2024,P010010659,No,No,Si,No
2024,P010010665,No,No,Si,No
2024,P010010667,No,No,Si,No
2024,P010010668,No,No,Si,No
2024,P010010682,No,No,Si,No
2024,P010010694,No,No,Si,No
2024,P010010698,No,No,Si,No
2024,P010010701,No,No,Si,No
2024,P010010703,No,No,Si,No
2024,P010010707,No,No,Si,No
2024,P010010716,No,No,Si,No
2024,P010010720,No,No,Si,No
2024,P010010726,No,No,Si,No
2024,P010010732,No,No,Si,No
2024,P010010735,No,No,Si,No
2024,P010010737,No,No,Si,No
2024,P010010742,No,No,Si,No
2024,P010010747,No,No,Si,No
2024,P010010753,No,No,Si,No
2024,P010010755,No,No,Si,No
2024,P010010759,No,No,Si,No
2024,P010010768,No,No,Si,No
2024,P010010769,No,No,Si,No
2024,P010010770,No,No,Si,No
2024,P010010772,No,No,Si,No
2024,P010010782,No,No,Si,No
2024,P010010784,No,No,Si,No
2024,P010010789,No,No,Si,No
2024,P010010790,No,No,Si,No
2024,P010010792,No,No,Si,No
2024,P010010793,No,No,Si,No
2024,P010010795,No,No,Si,No
2024,P010010815,No,No,Si,No
2024,P010010816,No,No,Si,No
2024,P010010862,No,No,Si,No
2024,P010010863,No,No,Si,No
2024,P010010864,No,No,Si,No
2024,P010010865,No,No,Si,No
2024,P010010866,No,No,Si,No
2024,P010010867,No,No,Si,No
2024,P010010870,No,No,Si,No
2024,P010010874,No,No,Si,No
2024,P010010876,No,No,Si,No
2024,P010010879,No,No,Si,No
2024,P010010880,No,No,Si,No
2024,P010010882,No,No,Si,No
2024,P010010885,No,No,Si,No
2024,P010010886,No,No,Si,No
2024,P010010887,No,No,Si,No
2024,P010010888,No,No,Si,No
2024,P010010889,No,No,Si,No
2024,P010010890,No,No,Si,No
2024,P010010891,No,No,Si,No
2024,P010010892,No,No,Si,No
2024,P010010893,No,No,Si,No
2024,P010010894,No,No,Si,No
2024,P010010895,No,No,Si,No
2024,P010010900,No,No,Si,No
2024,P010010901,No,No,Si,No
2024,P010010903,No,No,Si,No
2024,P010010904,No,No,Si,No
2024,P010010905,No,No,Si,No
2024,P010010906,No,No,Si,No
2024,P010010907,No,No,Si,No
2024,P010010908,No,No,Si,No
2024,P010010909,No,No,Si,No
2024,P010010910,No,No,Si,No
2024,P010010912,No,No,Si,No
2024,P010010914,No,No,Si,No
2024,P010010915,No,No,Si,No
2024,P010010917,No,No,Si,No
2024,P010010918,No,No,Si,No
2024,P010010919,No,No,Si,No
2024,P010010920,No,No,Si,No
2024,P010010921,No,No,Si,No
2024,P010010922,No,No,Si,No
2024,P010010925,No,No,Si,No
2024,P010010935,No,No,Si,No
2024,P010010936,No,No,Si,No
2024,P010010938,No,No,Si,No
2024,P010010942,No,No,Si,No
2024,P010010943,No,No,Si,No
2024,P010010944,No,No,Si,No
2024,P010010951,No,No,Si,No
2024,P010010952,No,No,Si,No
2024,P010010957,No,No,Si,No
2024,P010010962,No,No,Si,No
2024,P010010964,No,No,Si,No
2024,P010010967,No,No,Si,No
2024,P010010968,No,No,Si,No
2024,P010010979,No,No,Si,No
2024,P010010980,No,No,Si,No
2024,P010010981,No,No,Si,No
2024,P010010982,No,No,Si,No
2024,P010010985,No,No,Si,No
2024,P010010987,No,No,Si,No
2024,P010010988,No,No,Si,No
2024,P010010992,No,No,Si,No
2024,P010010996,No,No,Si,No
2024,P010010997,No,No,Si,No
2024,P010010999,No,No,Si,No
2024,P010011000,No,No,Si,No
2024,P010011002,No,No,Si,No
2024,P010011003,No,No,Si,No
2024,P010011005,No,No,Si,No
2024,P010011007,No,No,Si,No
2024,P010011008,No,No,Si,No
2024,P010011010,No,No,Si,No
2024,P010011012,No,No,Si,No
2024,P010011013,No,No,Si,No
2024,P010011019,No,No,Si,No
2024,P010011020,No,No,Si,No
2024,P010011021,No,No,Si,No
2024,P010011022,No,No,Si,No
2024,P010011024,No,No,Si,No
2024,P010011025,No,No,Si,No
2024,P010011026,No,No,Si,No
2024,P010011027,No,No,Si,No
2024,P010011029,No,No,Si,No
2024,P010011035,No,No,Si,No
2024,P010011037,No,No,Si,No
2024,P010011038,No,No,Si,No
2024,P010011039,No,No,Si,No
2024,P010011041,No,No,Si,No
2024,P010011043,No,No,Si,No
2024,P010011047,No,No,Si,No
2024,P010011048,No,No,Si,No
2024,P010011049,No,No,Si,No
2024,P010011050,No,No,Si,No
2024,P010011051,No,No,Si,No
2024,P010011052,No,No,Si,No
2024,P010011053,No,No,Si,No
2024,P010011054,No,No,Si,No
2024,P010011055,No,No,Si,No
2024,P010011056,No,No,Si,No
2024,P010011058,No,No,Si,No
2024,P010011059,No,No,Si,No
2024,P010011062,No,No,Si,No
2024,P010011064,No,No,Si,No
2024,P010011065,No,No,Si,No
2024,P010011066,No,No,Si,No
2024,P010011067,No,No,Si,No
2024,P010011070,No,No,Si,No
2024,P010011073,No,No,Si,No
2024,P010011075,No,No,Si,No
2024,P010011077,No,No,Si,No
2024,P010011080,No,No,Si,No
2024,P010011083,No,No,Si,No
2024,P010011085,No,No,Si,No
2024,P010011086,No,No,Si,No
2024,P010011092,No,No,Si,No
2024,P010011094,No,No,Si,No
2024,P010011097,No,No,Si,No
2024,P010011098,No,No,Si,No
2024,P010011099,No,No,Si,No
2024,P010011100,No,No,Si,No
2024,P010011101,No,No,Si,No
2024,P010011102,No,No,Si,No
2024,P010011103,No,No,Si,No
2024,P010011104,No,No,Si,No
2024,P010011105,No,No,Si,No
2024,P010011107,No,No,Si,No
2024,P010011109,No,No,Si,No
2024,P010011112,No,No,Si,No
2024,P010011113,No,No,Si,No
2024,P010011114,No,No,Si,No
2024,P010011115,No,No,Si,No
2024,P010011116,No,No,Si,No
2024,P010011119,No,No,Si,No
2024,P010011120,No,No,Si,No
2024,P010011123,No,No,Si,No
2024,P010011127,No,No,Si,No
2024,P010011128,No,No,Si,No
2024,P010011131,No,No,Si,No
2024,P010011133,No,No,Si,No
2024,P010011136,No,No,Si,No
2024,P010011139,No,No,Si,No
2024,P010011140,No,No,Si,No
2024,P010011142,No,No,Si,No
2024,P010011145,No,No,Si,No
2024,P010011147,No,No,Si,No
2024,P010011148,No,No,Si,No
2024,P010011150,No,No,Si,No
2024,P010011151,No,No,Si,No
2024,P010011152,No,No,Si,No
2024,P010011157,No,No,Si,No
2024,P010011158,No,No,Si,No
2024,P010011159,No,No,Si,No
2024,P010011160,No,No,Si,No
2024,P010011161,No,No,Si,No
2024,P010011165,No,No,Si,No
2024,P010011166,No,No,Si,No
2024,P010011167,No,No,Si,No
2024,P010011168,No,No,Si,No
2024,P010011170,No,No,Si,No
2024,P010011172,No,No,Si,No
2024,P010011173,No,No,Si,No
2024,P010011178,No,No,Si,No
2024,P010011179,No,No,Si,No
2024,P010011180,No,No,Si,No
2024,P010011181,No,No,Si,No
2024,P010011182,No,No,Si,No
2024,P010011183,No,No,Si,No
2024,P010011184,No,No,Si,No
2024,P010011186,No,No,Si,No
2024,P010011187,No,No,Si,No
2024,P010011189,No,No,Si,No
2024,P010011190,No,No,Si,No
2024,P010012001,No,No,Si,No
2024,P010012003,No,No,Si,No
2024,P010012004,No,No,Si,No
2024,P010012008,No,No,Si,No
2024,P010012010,No,No,Si,No
2024,P010012014,No,No,Si,No
2024,P010012015,No,No,Si,No
2024,P010012016,No,No,Si,No
2024,P010012017,No,No,Si,No
2024,P010012018,No,No,Si,No
2024,P010012019,No,No,Si,No
2024,P010012020,No,No,Si,No
2024,P010012021,No,No,Si,No
2024,P010012022,No,No,Si,No
2024,P010012023,No,No,Si,No
2024,P010012024,No,No,Si,No
2024,P010012025,No,No,Si,No
2024,P010012026,No,No,Si,No
2024,P010012028,No,No,Si,No
2024,P010012030,No,No,Si,No
2024,P010012031,No,No,Si,No
2024,P010012032,No,No,Si,No
2024,P010012033,No,No,Si,No
2024,P010012035,No,No,Si,No
2024,P010012036,No,No,Si,No
2024,P010012037,No,No,Si,No
2024,P010012038,No,No,Si,No
2024,P010012039,No,No,Si,No
2024,P010012040,No,No,Si,No
2024,P010012041,No,No,Si,No
2024,P010012043,No,No,Si,No
2024,P010012044,No,No,Si,No
2024,P010012045,No,No,Si,No
2024,P010012046,No,No,Si,No
2024,P010012048,No,No,Si,No
2024,P010012049,No,No,Si,No
2024,P010012050,No,No,Si,No
2024,P010012051,No,No,Si,No
2024,P010012053,No,No,Si,No
2024,P010012054,No,No,Si,No
2024,P010012056,No,No,Si,No
2024,P010012058,No,No,Si,No
2024,P010012059,No,No,Si,No
2024,P010012061,No,No,Si,No
2024,P010012063,No,No,Si,No
2024,P010012064,No,No,Si,No
2024,P010012065,No,No,Si,No
2024,P010012066,No,No,Si,No
2024,P010012067,No,No,Si,No
2024,P010012068,No,No,Si,No
2024,P010012069,No,No,Si,No
2024,P010012071,No,No,Si,No
2024,P010012072,No,No,Si,No
2024,P010012073,No,No,Si,No
2024,P010012074,No,No,Si,No
2024,P010012075,No,No,Si,No
2024,P010012076,No,No,Si,No
2024,P010012077,No,No,Si,No
2024,P010012078,No,No,Si,No
2024,P010012080,No,No,Si,No
2024,P010012081,No,No,Si,No
2024,P010012083,No,No,Si,No
2024,P010012084,No,No,Si,No
2024,P010012085,No,No,Si,No
2024,P010012086,No,No,Si,No
2024,P010012087,No,No,Si,No
2024,P010012088,No,No,Si,No
2024,P010012089,No,No,Si,No
2024,P010012090,No,No,Si,No
2024,P010012091,No,No,Si,No
2024,P010012092,No,No,Si,No
2024,P010012093,No,No,Si,No
2024,P010012094,No,No,Si,No
2024,P010012095,No,No,Si,No
2024,P010012096,No,No,Si,No
2024,P010012097,No,No,Si,No
2024,P010012098,No,No,Si,No
2024,P010012099,No,No,Si,No
2024,P010012100,No,No,Si,No
2024,P010012101,No,No,Si,No
2024,P010012103,No,No,Si,No
2024,P010012104,No,No,Si,No
2024,P010012105,No,No,Si,No
2024,P010012106,No,No,Si,No
2024,P010012107,No,No,Si,No
2024,P010012108,No,No,Si,No
2024,P010012109,No,No,Si,No
2024,P010012111,No,No,Si,No
2024,P010012112,No,No,Si,No
2024,P010012114,No,No,Si,No
2024,P010012115,No,No,Si,No
2024,P010012118,No,No,Si,No
2024,P010012119,No,No,Si,No
2024,P010012120,No,No,Si,No
2024,P010012122,No,No,Si,No
2024,P010012123,No,No,Si,No
2024,P010012128,No,No,Si,No
2024,P010012129,No,No,Si,No
2024,P010012130,No,No,Si,No
2024,P010012131,No,No,Si,No
2024,P010012132,No,No,Si,No
2024,P010012133,No,No,Si,No
2024,P010012134,No,No,Si,No
2024,P010012135,No,No,Si,No
2024,P010012136,No,No,Si,No
2024,P010012138,No,No,Si,No
2024,P010012139,No,No,Si,No
2024,P010012140,No,No,Si,No
2024,P010012141,No,No,Si,No
2024,P010012144,No,No,Si,No
2024,P010012145,No,No,Si,No
2024,P010012146,No,No,Si,No
2024,P010012147,No,No,Si,No
2024,P010012148,No,No,Si,No
2024,P010012150,No,No,Si,No
2024,P010012151,No,No,Si,No
2024,P010012152,No,No,Si,No
2024,P010012155,No,No,Si,No
2024,P010012157,No,No,Si,No
2024,P010012159,No,No,Si,No
2024,P010012160,No,No,Si,No
2024,P010012161,No,No,Si,No
2024,P010012162,No,No,Si,No
2024,P010012163,No,No,Si,No
2024,P010012164,No,No,Si,No
2024,P010012165,No,No,Si,No
2024,P010012166,No,No,Si,No
2024,P010012167,No,No,Si,No
2024,P010012168,No,No,Si,No
2024,P010012169,No,No,Si,No
2024,P010012170,No,No,Si,No
2024,P010012172,No,No,Si,No
2024,P010012173,No,No,Si,No
2024,P010012174,No,No,Si,No
2024,P010012175,No,No,Si,No
2024,P010012176,No,No,Si,No
2024,P010012177,No,No,Si,No
2024,P010012178,No,No,Si,No
2024,P010012179,No,No,Si,No
2024,P010012180,No,No,Si,No
2024,P010012181,No,No,Si,No
2024,P010012182,No,No,Si,No
2024,P010012184,No,No,Si,No
2024,P010012185,No,No,Si,No
2024,P010012186,No,No,Si,No
2024,P010012187,No,No,Si,No
2024,P010012189,No,No,Si,No
2024,P010012190,No,No,Si,No
2024,P010012191,No,No,Si,No
2024,P010012193,No,No,Si,No
2024,P010012194,No,No,Si,No
2024,P010012196,No,No,Si,No
2024,P010012197,No,No,Si,No
2024,P010012198,No,No,Si,No
2024,P010012199,No,No,Si,No
2024,P010012200,No,No,Si,No
2024,P010012202,No,No,Si,No
2024,P010012205,No,No,Si,No
2024,P010012206,No,No,Si,No
2024,P010012207,No,No,Si,No
2024,P010012208,No,No,Si,No
2024,P010012209,No,No,Si,No
2024,P010012210,No,No,Si,No
2024,P010012211,No,No,Si,No
2024,P010012212,No,No,Si,No
2024,P010012213,No,No,Si,No
2024,P010012214,No,No,Si,No
2024,P010012215,No,No,Si,No
2024,P010012217,No,No,Si,No
2024,P010012220,No,No,Si,No
2024,P010012221,No,No,Si,No
2024,P010012223,No,No,Si,No
2024,P010012226,No,No,Si,No
2024,P010012227,No,No,Si,No
2024,P010012228,No,No,Si,No
2024,P010012229,No,No,Si,No
2024,P010012230,No,No,Si,No
2024,P010012231,No,No,Si,No
2024,P010012232,No,No,Si,No
2024,P010012234,No,No,Si,No
2024,P010012237,No,No,Si,No
2024,P010012239,No,No,Si,No
2024,P010012243,No,No,Si,No
2024,P010012244,No,No,Si,No
2024,P010012245,No,No,Si,No
2024,P010012246,No,No,Si,No
2024,P010012247,No,No,Si,No
2024,P010012249,No,No,Si,No
2024,P010012251,No,No,Si,No
2024,P010012253,No,No,Si,No
2024,P010012255,No,No,Si,No
2024,P010012256,No,No,Si,No
2024,P010012257,No,No,Si,No
2024,P010012258,No,No,Si,No
2024,P010012259,No,No,Si,No
2024,P010012260,No,No,Si,No
2024,P010012261,No,No,Si,No
2024,P010012262,No,No,Si,No
2024,P010012263,No,No,Si,No
2024,P010012264,No,No,Si,No
2024,P010012265,No,No,Si,No
2024,P010012266,No,No,Si,No
2024,P010012268,No,No,Si,No
2024,P010012269,No,No,Si,No
2024,P010012270,No,No,Si,No
2024,P010012271,No,No,Si,No
2024,P010012272,No,No,Si,No
2024,P010012275,No,No,Si,No
2024,P010012276,No,No,Si,No
2024,P010012278,No,No,Si,No
2024,P010012279,No,No,Si,No
2024,P010012280,No,No,Si,No
2024,P010012281,No,No,Si,No
2024,P010012282,No,No,Si,No
2024,P010012283,No,No,Si,No
2024,P010012284,No,No,Si,No
2024,P010012285,No,No,Si,No
2024,P010012287,No,No,Si,No
2024,P010012288,No,No,Si,No
2024,P010012290,No,No,Si,No
2024,P010012291,No,No,Si,No
2024,P010012293,No,No,Si,No
2024,P010012294,No,No,Si,No
2024,P010012295,No,No,Si,No
2024,P010012298,No,No,Si,No
2024,P010012299,No,No,Si,No
2024,P010012301,No,No,Si,No
2024,P010012302,No,No,Si,No
2024,P010012303,No,No,Si,No
2024,P010012304,No,No,Si,No
2024,P010012305,No,No,Si,No
2024,P010012306,No,No,Si,No
2024,P010012308,No,No,Si,No
2024,P010012309,No,No,Si,No
2024,P010012310,No,No,Si,No
2024,P010012311,No,No,Si,No
2024,P010012312,No,No,Si,No
2024,P010012313,No,No,Si,No
2024,P010012314,No,No,Si,No
2024,P010012315,No,No,Si,No
2024,P010012316,No,No,Si,No
2024,P010012317,No,No,Si,No
2024,P010012318,No,No,Si,No
2024,P010012319,No,No,Si,No
2024,P010012320,No,No,Si,No
2024,P010012321,No,No,Si,No
2024,P010012323,No,No,Si,No
2024,P010012324,No,No,Si,No
2024,P010012325,No,No,Si,No
2024,P010012326,No,No,Si,No
2024,P010012328,No,No,Si,No
2024,P010012330,No,No,Si,No
2024,P010012331,No,No,Si,No
2024,P010012332,No,No,Si,No
2024,P010012333,No,No,Si,No
2024,P010012334,No,No,Si,No
2024,P010012335,No,No,Si,No
2024,P010012336,No,No,Si,No
2024,P010012337,No,No,Si,No
2024,P010012338,No,No,Si,No
2024,P010012339,No,No,Si,No
2024,P010012341,No,No,Si,No
2024,P010012342,No,No,Si,No
2024,P010012343,No,No,Si,No
2024,P010012344,No,No,Si,No
2024,P010012345,No,No,Si,No
2024,P010012346,No,No,Si,No
2024,P010012349,No,No,Si,No
2024,P010012350,No,No,Si,No
2024,P010012351,No,No,Si,No
2024,P010012352,No,No,Si,No
2024,P010012353,No,No,Si,No
2024,P010012354,No,No,Si,No
2024,P010012355,No,No,Si,No
2024,P010012356,No,No,Si,No
2024,P010012357,No,No,Si,No
2024,P010012359,No,No,Si,No
2024,P010012361,No,No,Si,No
2024,P010012363,No,No,Si,No
2024,P010012364,No,No,Si,No
2024,P010012365,No,No,Si,No
2024,P010012367,No,No,Si,No
2024,P010012368,No,No,Si,No
2024,P010012369,No,No,Si,No
2024,P010012371,No,No,Si,No
2024,P010012373,No,No,Si,No
2024,P010012374,No,No,Si,No
2024,P010012375,No,No,Si,No
2024,P010012376,No,No,Si,No
2024,P010012377,No,No,Si,No
2024,P010012378,No,No,Si,No
2024,P010012379,No,No,Si,No
2024,P010012380,No,No,Si,No
2024,P010012381,No,No,Si,No
2024,P010012382,No,No,Si,No
2024,P010012384,No,No,Si,No
2024,P010012385,No,No,Si,No
2024,P010012386,No,No,Si,No
2024,P010012387,No,No,Si,No
2024,P010012388,No,No,Si,No
2024,P010012389,No,No,Si,No
2024,P010012390,No,No,Si,No
2024,P010012391,No,No,Si,No
2024,P010012393,No,No,Si,No
2024,P010012394,No,No,Si,No
2024,P010012395,No,No,Si,No
2024,P010012396,No,No,Si,No
2024,P010012397,No,No,Si,No
2024,P010012398,No,No,Si,No
2024,P010012399,No,No,Si,No
2024,P010012400,No,No,Si,No
2024,P010012401,No,No,Si,No
2024,P010012402,No,No,Si,No
2024,P010012403,No,No,Si,No
2024,P010012404,No,No,Si,No
2024,P010012405,No,No,Si,No
2024,P010012406,No,No,Si,No
2024,P010012407,No,No,Si,No
2024,P010012408,No,No,Si,No
2024,P010012409,No,No,Si,No
2024,P010012410,No,No,Si,No
2024,P010012411,No,No,Si,No
2024,P010012412,No,No,Si,No
2024,P010012413,No,No,Si,No
2024,P010012414,No,No,Si,No
2024,P010012415,No,No,Si,No
2024,P010012416,No,No,Si,No
2024,P010012417,No,No,Si,No
2024,P010012418,No,No,Si,No
2024,P010012419,No,No,Si,No
2024,P010012420,No,No,Si,No
2024,P010012421,No,No,Si,No
2024,P010012422,No,No,Si,No
2024,P010012423,No,No,Si,No
2024,P010012424,No,No,Si,No
2024,P010012425,No,No,Si,No
2024,P010012426,No,No,Si,No
2024,P010012427,No,No,Si,No
2024,P010012428,No,No,Si,No
2024,P010012429,No,No,Si,No
2024,P010012430,No,No,Si,No
2024,P010012431,No,No,Si,No
2024,P010012432,No,No,Si,No
2024,P010012433,No,No,Si,No
2024,P010012434,No,No,Si,No
2024,P010012435,No,No,Si,No
2024,P010012436,No,No,Si,No
2024,P010012437,No,No,Si,No
2024,P010012438,No,No,Si,No
2024,P010012439,No,No,Si,No
2024,P010012440,No,No,Si,No
2024,P010012441,No,No,Si,No
2024,P010012442,No,No,Si,No
2024,P010012445,No,No,Si,No
2024,P010012446,No,No,Si,No
2024,P010012448,No,No,Si,No
2024,P010012449,No,No,Si,No
2024,P010012450,No,No,Si,No
2024,P010012451,No,No,Si,No
2024,P010012452,No,No,Si,No
2024,P010012453,No,No,Si,No
2024,P010012454,No,No,Si,No
2024,P010012455,No,No,Si,No
2024,P010012456,No,No,Si,No
2024,P010012457,No,No,Si,No
2024,P010012458,No,No,Si,No
2024,P010012459,No,No,Si,No
2024,P010012460,No,No,Si,No
2024,P010012461,No,No,Si,No
2024,P010012462,No,No,Si,No
2024,P010012463,No,No,Si,No
2024,P010012464,No,No,Si,No
2024,P010012465,No,No,Si,No
2024,P010012466,No,No,Si,No
2024,P010012467,No,No,Si,No
2024,P010012468,No,No,Si,No
2024,P010012469,No,No,Si,No
2024,P010012470,No,No,Si,No
2024,P010012471,No,No,Si,No
2024,P010012472,No,No,Si,No
2024,P010012473,No,No,Si,No
2024,P010012474,No,No,Si,No
2024,P010012475,No,No,Si,No
2024,P010012476,No,No,Si,No
2024,P010012477,No,No,Si,No
2024,P010012478,No,No,Si,No
2024,P010012479,No,No,Si,No
2024,P010020001,No,No,Si,No
2024,P010020002,No,No,Si,No
2024,P010020003,No,No,Si,No
2024,P010020004,No,No,Si,No
2024,P010020005,No,No,Si,No
2024,P010020006,No,No,Si,No
2024,P010020007,No,No,Si,No
2024,P010020008,No,No,Si,No
2024,P010020009,No,No,Si,No
2024,P010020010,No,No,Si,No
2024,P010020011,No,No,Si,No
2024,P010020012,No,No,Si,No
2024,P010020013,No,No,Si,No
2024,P010020014,No,No,Si,No
2024,P010020015,No,No,Si,No
2024,P010020016,No,No,Si,No
2024,P010020017,No,No,Si,No
2024,P010020019,No,No,Si,No
2024,P010020020,No,No,Si,No
2024,P010020021,No,No,Si,No
2024,P010020022,No,No,Si,No
2024,P010020023,No,No,Si,No
2024,P010020024,No,No,Si,No
2024,P010020025,No,No,Si,No
2024,P010020027,No,No,Si,No
2024,P010020028,No,No,Si,No
2024,P010020029,No,No,Si,No
2024,P010020030,No,No,Si,No
2024,P010020031,No,No,Si,No
2024,P010020032,No,No,Si,No
2024,P010020033,No,No,Si,No
2024,P010020034,No,No,Si,No
2024,P010020035,No,No,Si,No
2024,P010020036,No,No,Si,No
2024,P010020037,No,No,Si,No
2024,P010020039,No,No,Si,No
2024,P010020040,No,No,Si,No
2024,P010020041,No,No,Si,No
2024,P010020042,No,No,Si,No
2024,P010020045,No,No,Si,No
2024,P010020046,No,No,Si,No
2024,P010020047,No,No,Si,No
2024,P010020048,No,No,Si,No
2024,P010020049,No,No,Si,No
2024,P010020051,No,No,Si,No
2024,P010020053,No,No,Si,No
2024,P010020054,No,No,Si,No
2024,P010020055,No,No,Si,No
2024,P010020056,No,No,Si,No
2024,P010020058,No,No,Si,No
2024,P010020059,No,No,Si,No
2024,P010020060,No,No,Si,No
2024,P010020061,No,No,Si,No
2024,P010020062,No,No,Si,No
2024,P010020067,No,No,Si,No
2024,P010020068,No,No,Si,No
2024,P010020087,No,No,Si,No
2024,P010020088,No,No,Si,No
2024,P010020089,No,No,Si,No
2024,P010020093,No,No,Si,No
2024,P010020094,No,No,Si,No
2024,P010020095,No,No,Si,No
2024,P010020096,No,No,Si,No
2024,P010020101,No,No,Si,No
2024,P010020102,No,No,Si,No
2024,P010020103,No,No,Si,No
2024,P010020104,No,No,Si,No
2024,P010020105,No,No,Si,No
2024,P010020109,No,No,Si,No
2024,P010020110,No,No,Si,No
2024,P010020111,No,No,Si,No
2024,P010020112,No,No,Si,No
2024,P010020113,No,No,Si,No
2024,P010020114,No,No,Si,No
