C601,C602,R002-0301,R002-0302
2024,P01,188651.83,173160
2024,P02,203762.65,188270.82
2024,P03,198662.18,183170.34
2024,P04,202135.43,186643.6
2024,P05,211490.02,195998.19
2024,P06,222782.83,207291
2024,P07,261536.30,246044.46
2024,P08,236001.86,220510.03
2024,P09,232184.90,216693.06
2024,P10,241694.27,226202.44
2024,P11,284721.33,269229.50
2024,P12,256330.47,240838.63
