C601,C003,R027-0401,R027-0402,R027-0403,R027-0404
2024,P211280001,NA,SI,SI,NA
2024,P211170001,NA,SI,SI,NA
2024,P290080001,NA,SI,SI,NA
2024,P211280008,NA,SI,NA,NA
,,,,,
