C501,C502,C001,C101,C102,R001-0301
2025,P01,NA,P109,P01,616139.00
2025,P01,NA,P109,P02,53939.00
2025,P01,NA,P110,P02,1984278.00
2025,P01,NA,P138,P01,77104636.00
2025,P01,NA,P138,P02,4165853.00
