C601,C602,R001-0601,R001-0602,R001-0603,R001-0604,R001-0605,R001-0606,R001-0607,R001-0608,R001-0609,R001-0610,R001-0611,R001-0612,R001-0613
2024,P10,NA,"83,350,999.0 ",NA,NA,NA,NA,"81,734,866.0 ",NA,NA,NA,NA,NA,NA
2024,P11,NA,"83,565,732.0 ",NA,NA,NA,NA,"81,923,121.0 ",NA,NA,NA,NA,NA,NA
2024,P12,NA,"83,782,468.0 ",NA,NA,NA,NA,"82,038,806.0 ",NA,NA,NA,NA,NA,NA
