C601,C602,R001-0301,R001-0302
2024,P10," 8,582,405,996.00 "," 7,575,630,829.00 "
2024,P11," 7,777,663,030.00 "," 6,641,457,453.00 "
2024,P12," 8,665,357,592.00 "," 7,534,649,119.00 "
